,gene_1,gene_2,HG_pval,rank
225,ATF6,BRPF1_negation,0.5769548129828124,2911
989,ELK1,ZIC1_negation,0.5833651823123576,2912
993,ERG,FLI1,0.5833651823123576,2913
1793,HMGA1,USF1,0.5833651823123576,2914
547,CREM,SOX17,0.5833651823123576,2915
2745,SMARCB1,USF1,0.5833651823123576,2916
1472,GABPB2,ESR1_negation,0.5833651823123576,2917
3861,STAT1_negation,STAT3_negation,0.5833651823123576,2918
1982,IKBKB,USF1,0.5833651823123576,2919
149,ATF5,FOSL2_negation,0.5833651823123576,2920
584,CREM,STAT1_negation,0.5833651823123576,2921
902,DNMT1,STAT1_negation,0.5876079634950675,2922
136,ATF5,ATF2_negation,0.5909741805406946,2923
1123,ESR2,NFIC_negation,0.5916334280641674,2924
1308,FLI1,RUNX1,0.5916334280641674,2925
1664,HES1,ZNF76,0.5916334280641674,2926
294,BCL6,RUNX1,0.5916334280641674,2927
2134,IRF7,SPI1_negation,0.5921250964084123,2928
992,ERG,ETS2,0.5921250964084123,2929
947,ELK1,USF1,0.5921250964084123,2930
3852,SPI1_negation,TRIB3_negation,0.5921250964084123,2931
2510,PPARG,ETS1_negation,0.5921250964084123,2932
87,ASH1L,ZIC1_negation,0.5921250964084123,2933
3426,CREM_negation,FOXO1_negation,0.5921250964084123,2934
2337,PARP1,ATF2_negation,0.5921250964084123,2935
2630,RUNX1,STAT1_negation,0.5921250964084123,2936
3303,BRPF1_negation,NFIC_negation,0.5921250964084123,2937
1214,ETS1,ZIC1_negation,0.5921250964084123,2938
141,ATF5,CEBPD_negation,0.5921250964084123,2939
727,DDIT3,ESR1_negation,0.5921250964084123,2940
3382,CEBPD_negation,WT1_negation,0.5949262799115124,2941
838,DNMT1,ETS1,0.5949262799115124,2942
3194,ATF2_negation,NFATC3_negation,0.5996373207763989,2943
1196,ETS1,NFATC3_negation,0.5996373207763989,2944
1869,HOPX,ELL_negation,0.6050298533542887,2945
2939,TFDP3,ELL_negation,0.6050298533542887,2946
2892,STAT5A,CEBPD_negation,0.6050298533542887,2947
262,BCL6,CEBPD,0.6050298533542887,2948
579,CREM,PPARD_negation,0.6050298533542887,2949
3430,CREM_negation,KLF2_negation,0.6050298533542887,2950
3718,KLF2_negation,TWIST1_negation,0.6050298533542887,2951
3296,BRPF1_negation,FOXO1_negation,0.6050298533542887,2952
3849,SEC14L2_negation,ZIC1_negation,0.6050298533542887,2953
78,ASH1L,STAT3_negation,0.6050298533542887,2954
3745,NFATC3_negation,NFIC_negation,0.6053616286621992,2955
2903,STAT5A,HDAC9_negation,0.6124913100923081,2956
3629,FOXO1_negation,STAT1_negation,0.6124913100923081,2957
126,ATF5,SMARCB1,0.6124913100923081,2958
2306,MYC,RUNX1_negation,0.6124913100923081,2959
112,ATF5,IKBKB,0.6124913100923081,2960
109,ATF5,HMGA1,0.6124913100923081,2961
1170,ETS1,TFDP3,0.6124913100923081,2962
2593,RUNX1,SOX17,0.6216695614861588,2963
2121,IRF7,FOXO1_negation,0.6216695614861588,2964
1507,GTF2I,IKBKB,0.6216695614861588,2965
2704,SMAD4,BRPF1_negation,0.6216695614861588,2966
2659,SF1,CREM_negation,0.6216695614861588,2967
3356,CEBPD_negation,CREM_negation,0.6216695614861588,2968
475,CEBPD,ATM_negation,0.6216695614861588,2969
1504,GTF2I,HMGA1,0.6216695614861588,2970
3631,FOXO1_negation,TRIB3_negation,0.6216695614861588,2971
2898,STAT5A,ETS1_negation,0.6216695614861588,2972
81,ASH1L,TWIST2_negation,0.6216695614861588,2973
2522,PPARG,PPARD_negation,0.6216695614861588,2974
2954,TFDP3,PPARD_negation,0.6216695614861588,2975
915,ELK1,ETS1,0.6216695614861588,2976
1521,GTF2I,SMARCB1,0.6216695614861588,2977
497,CEBPD,PPARD_negation,0.626631997225919,2978
3876,STAT3_negation,YBX1_negation,0.626631997225919,2979
265,BCL6,DDIT3,0.626631997225919,2980
2372,PARP1,YBX1_negation,0.626631997225919,2981
2681,SF1,STAT3_negation,0.626631997225919,2982
3300,BRPF1_negation,KLF2_negation,0.626631997225919,2983
3175,ATF2_negation,ATM_negation,0.6300440524535658,2984
3346,CDX2_negation,TRIB3_negation,0.6340433482794652,2985
54,ASH1L,CEBPD_negation,0.6340433482794652,2986
2801,SOX17,CEBPD_negation,0.6340433482794652,2987
1607,HDAC3,ELL_negation,0.6340433482794652,2988
344,BCL6,ZBTB2_negation,0.6340433482794652,2989
3298,BRPF1_negation,HDAC9_negation,0.6340433482794652,2990
269,BCL6,ERG,0.6340433482794652,2991
842,DNMT1,GABPB2,0.6340433482794652,2992
2111,IRF7,CDX2_negation,0.6340433482794652,2993
2266,MYC,PPARG,0.6340433482794652,2994
2833,SOX17,ZBTB2_negation,0.6360358589972341,2995
3270,BCL6_negation,PPARD_negation,0.6373467514687723,2996
3121,ZNF76,RBMX_negation,0.6373467514687723,2997
3799,PPARD_negation,SPI1_negation,0.6373467514687723,2998
213,ATF6,SOX17,0.6373467514687723,2999
1590,HDAC3,SOX17,0.6373467514687723,3000
972,ELK1,NFIC_negation,0.6406097455788495,3001
3080,YBX1,PPARD_negation,0.6463695927640141,3002
1028,ERG,ATM_negation,0.6463695927640141,3003
3341,CDX2_negation,RUNX1_negation,0.6463695927640141,3004
861,DNMT1,RUNX1,0.6463695927640141,3005
3285,BCL6_negation,ZIC1_negation,0.6519167509238849,3006
594,CREM,ZIC1_negation,0.6519167509238849,3007
3474,ELL_negation,TWIST2_negation,0.6519167509238849,3008
1085,ESR2,PER1,0.6519167509238849,3009
1082,ESR2,MLLT3,0.6519167509238849,3010
1473,GABPB2,ETS1_negation,0.6519167509238849,3011
2910,STAT5A,PPARD_negation,0.6519167509238849,3012
3714,KLF2_negation,SPI1_negation,0.6519167509238849,3013
1390,FOSL2,ZNF76,0.6519167509238849,3014
759,DMAP1,ESR2,0.6519167509238849,3015
1334,FLI1,FOSL2_negation,0.6519167509238849,3016
2976,TP53,BCL6_negation,0.6519167509238849,3017
1136,ESR2,WWTR1_negation,0.6519167509238849,3018
1121,ESR2,MLLT10_negation,0.6519167509238849,3019
1124,ESR2,PML_negation,0.6519167509238849,3020
1131,ESR2,STAT3_negation,0.6519167509238849,3021
3012,TP53,ZIC1_negation,0.6519167509238849,3022
867,DNMT1,STAT5A,0.651988606487328,3023
2532,PPARG,WT1_negation,0.651988606487328,3024
892,DNMT1,KLF2_negation,0.6558647320668364,3025
1966,IKBKB,MLLT3,0.6578655101227356,3026
1969,IKBKB,PER1,0.6578655101227356,3027
772,DMAP1,IKBKB,0.6578655101227356,3028
769,DMAP1,HMGA1,0.6578655101227356,3029
2020,IKBKB,WWTR1_negation,0.6578655101227356,3030
1038,ERG,ETS1_negation,0.6578655101227356,3031
2783,SMARCB1,WWTR1_negation,0.6578655101227356,3032
2008,IKBKB,PML_negation,0.6578655101227356,3033
786,DMAP1,SMARCB1,0.6578655101227356,3034
2799,SOX17,BRPF1_negation,0.6578655101227356,3035
470,CEBPD,USF1,0.6578655101227356,3036
2771,SMARCB1,PML_negation,0.6578655101227356,3037
2768,SMARCB1,MLLT10_negation,0.6578655101227356,3038
2982,TP53,ELL_negation,0.6578655101227356,3039
1606,HDAC3,CREM_negation,0.6578655101227356,3040
2005,IKBKB,MLLT10_negation,0.6578655101227356,3041
2214,MLLT3,SMARCB1,0.6578655101227356,3042
1777,HMGA1,MLLT3,0.6578655101227356,3043
1780,HMGA1,PER1,0.6578655101227356,3044
1816,HMGA1,MLLT10_negation,0.6578655101227356,3045
1819,HMGA1,PML_negation,0.6578655101227356,3046
1831,HMGA1,WWTR1_negation,0.6578655101227356,3047
2382,PER1,SMARCB1,0.6578655101227356,3048
2812,SOX17,HDAC9_negation,0.6592026475464818,3049
9,ASH1L,DNMT1,0.6592026475464818,3050
4,ASH1L,CEBPD,0.6592026475464818,3051
3206,ATF2_negation,TWIST2_negation,0.6592026475464818,3052
3605,FOSL2_negation,STAT1_negation,0.665782719045302,3053
3637,FOXO1_negation,YY1_negation,0.665782719045302,3054
951,ELK1,ATF2_negation,0.6678544036126688,3055
3177,ATF2_negation,BRPF1_negation,0.6678544036126688,3056
2828,SOX17,TWIST2_negation,0.6678544036126688,3057
3624,FOXO1_negation,PPARD_negation,0.6678544036126688,3058
1254,ETS2,CEBPD_negation,0.6731466305563186,3059
3871,STAT3_negation,TRIB3_negation,0.6731466305563186,3060
2136,IRF7,STAT3_negation,0.6731466305563186,3061
2279,MYC,ZNF76,0.6731466305563186,3062
2486,PPARG,RUNX1,0.6731466305563186,3063
3425,CREM_negation,FOSL2_negation,0.6731466305563186,3064
1090,ESR2,SF1,0.6731466305563186,3065
1567,GTF2I,YY1_negation,0.673965398212742,3066
538,CREM,PARP1,0.673965398212742,3067
1620,HDAC3,NFIC_negation,0.673965398212742,3068
1009,ERG,PARP1,0.673965398212742,3069
274,BCL6,FOSL2,0.673965398212742,3070
3682,HDAC9_negation,YY1_negation,0.673965398212742,3071
2701,SMAD4,ATF2_negation,0.674277431542968,3072
2668,SF1,HDAC9_negation,0.6784569057597842,3073
990,ERG,ESR2,0.6784569057597842,3074
1172,ETS1,USF1,0.6784569057597842,3075
2324,PARP1,RUNX1,0.6784569057597842,3076
2002,IKBKB,HDAC9_negation,0.6784569057597842,3077
1813,HMGA1,HDAC9_negation,0.6784569057597842,3078
1627,HDAC3,STAT1_negation,0.6784569057597842,3079
510,CEBPD,YY1_negation,0.6784569057597842,3080
2765,SMARCB1,HDAC9_negation,0.6784569057597842,3081
3716,KLF2_negation,STAT3_negation,0.6808631805980221,3082
301,BCL6,TFDP3,0.6808631805980221,3083
1449,GABPB2,RUNX1,0.6808631805980221,3084
2330,PARP1,STAT5A,0.6808631805980221,3085
2916,STAT5A,STAT3_negation,0.6808631805980221,3086
2517,PPARG,KLF2_negation,0.6808631805980221,3087
2368,PARP1,TWIST1_negation,0.6808631805980221,3088
3630,FOXO1_negation,STAT3_negation,0.6808631805980221,3089
1045,ERG,KLF2_negation,0.6808631805980221,3090
3034,USF1,KLF2_negation,0.6808631805980221,3091
98,ATF5,ERG,0.6870195786174123,3092
1152,ETS1,IKBKB,0.6870195786174123,3093
1149,ETS1,HMGA1,0.6870195786174123,3094
1166,ETS1,SMARCB1,0.6870195786174123,3095
948,ELK1,YBX1,0.6918222939981188,3096
2711,SMAD4,ESR1_negation,0.6918222939981188,3097
1146,ETS1,HDAC3,0.6918222939981188,3098
2942,TFDP3,ETS1_negation,0.6947626289867893,3099
2984,TP53,ESR1_negation,0.6947626289867893,3100
1392,FOSL2,ATF2_negation,0.6947626289867893,3101
3439,CREM_negation,SPI1_negation,0.6947626289867893,3102
505,CEBPD,TWIST1_negation,0.6947626289867893,3103
1875,HOPX,FOXO1_negation,0.6947626289867893,3104
461,CEBPD,RUNX1,0.6947626289867893,3105
1104,ESR2,BCL6_negation,0.6947626289867893,3106
588,CREM,TWIST2_negation,0.6947626289867893,3107
3211,ATF2_negation,ZBTB2_negation,0.696683926922,3108
2824,SOX17,STAT1_negation,0.6967896240106985,3109
463,CEBPD,SMAD4,0.6967896240106985,3110
2806,SOX17,ESR1_negation,0.6967896240106985,3111
3373,CEBPD_negation,RBMX_negation,0.7067455786574044,3112
468,CEBPD,TFDP3,0.7086620706167976,3113
2798,SOX17,BCL6_negation,0.7086620706167976,3114
2803,SOX17,CREM_negation,0.7086620706167976,3115
3216,ATM_negation,CEBPD_negation,0.709330729241824,3116
3628,FOXO1_negation,SPI1_negation,0.709330729241824,3117
7,ASH1L,DDIT3,0.709330729241824,3118
488,CEBPD,FOXO1_negation,0.709330729241824,3119
1032,ERG,CEBPD_negation,0.709330729241824,3120
2901,STAT5A,FOXO1_negation,0.709330729241824,3121
2941,TFDP3,ESR1_negation,0.709330729241824,3122
1346,FLI1,RUNX1_negation,0.709330729241824,3123
1865,HOPX,CDX2_negation,0.709330729241824,3124
3130,ZNF76,WT1_negation,0.7134252192080245,3125
447,CEBPD,HMGA1,0.7134252192080245,3126
450,CEBPD,IKBKB,0.7134252192080245,3127
464,CEBPD,SMARCB1,0.7134252192080245,3128
3093,YBX1,YY1_negation,0.7134252192080245,3129
1004,ERG,IRF1,0.7134252192080245,3130
184,ATF6,ERG,0.7134252192080245,3131
956,ELK1,CEBPD_negation,0.720396092883956,3132
1016,ERG,SMAD4,0.720396092883956,3133
3207,ATF2_negation,WT1_negation,0.720396092883956,3134
3556,ETS1_negation,TRIB3_negation,0.7234649326446456,3135
2118,IRF7,ETS1_negation,0.7234649326446456,3136
1031,ERG,CDX2_negation,0.7234649326446456,3137
2792,SOX17,USF1,0.7234649326446456,3138
2133,IRF7,SEC14L2_negation,0.7240872170656842,3139
434,CEBPD,DNMT1,0.7240872170656842,3140
3841,SEC14L2_negation,TRIB3_negation,0.7240872170656842,3141
2949,TFDP3,KLF2_negation,0.7285622234786193,3142
2971,TP53,YBX1,0.7285622234786193,3143
3313,BRPF1_negation,TWIST1_negation,0.7285622234786193,3144
1439,GABPB2,IRF1,0.7285622234786193,3145
3030,USF1,FOXO1_negation,0.7285622234786193,3146
567,CREM,ETS1_negation,0.7285622234786193,3147
728,DDIT3,ETS1_negation,0.7285622234786193,3148
209,ATF6,RUNX1,0.7285622234786193,3149
1880,HOPX,MLLT10_negation,0.7335693442169815,3150
662,CTNNB1,RUNX1_negation,0.7335693442169815,3151
3362,CEBPD_negation,FOSL2_negation,0.7335693442169815,3152
514,CREM,DDIT3,0.7335693442169815,3153
546,CREM,SMARCB1,0.7335693442169815,3154
2945,TFDP3,FOXO1_negation,0.7335693442169815,3155
543,CREM,RUNX1,0.7335693442169815,3156
3592,FOSL2_negation,HDAC1_negation,0.7335693442169815,3157
561,CREM,CEBPD_negation,0.7335693442169815,3158
770,DMAP1,HOPX,0.7335693442169815,3159
3124,ZNF76,SPI1_negation,0.7335693442169815,3160
1841,HOPX,MLLT3,0.7335693442169815,3161
1883,HOPX,PML_negation,0.7335693442169815,3162
1844,HOPX,PER1,0.7335693442169815,3163
448,CEBPD,HOPX,0.7335693442169815,3164
529,CREM,HMGA1,0.7335693442169815,3165
564,CREM,ELL_negation,0.7335693442169815,3166
1895,HOPX,WWTR1_negation,0.7335693442169815,3167
532,CREM,IKBKB,0.7335693442169815,3168
3254,BCL6_negation,CREM_negation,0.7335693442169815,3169
3850,SPI1_negation,STAT1_negation,0.7369316373699236,3170
3802,PPARD_negation,TRIB3_negation,0.7369316373699236,3171
2974,TP53,ATF2_negation,0.7369316373699236,3172
3553,ETS1_negation,SPI1_negation,0.7369316373699236,3173
2130,IRF7,PPARD_negation,0.7369316373699236,3174
345,BCL6,ZIC1_negation,0.7398309743314823,3175
740,DDIT3,PPARD_negation,0.7425677582541854,3176
2528,PPARG,STAT3_negation,0.7425677582541854,3177
1857,HOPX,USF1,0.7425677582541854,3178
870,DNMT1,USF1,0.7425677582541854,3179
1042,ERG,HDAC1_negation,0.7425677582541854,3180
432,CEBPD,DDIT3,0.7425677582541854,3181
897,DNMT1,PPARD_negation,0.7429219687720336,3182
1531,GTF2I,ATF2_negation,0.7497092545369167,3183
2086,IRF7,KLF4,0.7527669565777632,3184
1487,GABPB2,RUNX1_negation,0.7527669565777632,3185
2196,KLF4,TRIB3_negation,0.7527669565777632,3186
482,CEBPD,ELL_negation,0.7527669565777632,3187
1974,IKBKB,SF1,0.7527669565777632,3188
2642,SF1,SMARCB1,0.7527669565777632,3189
520,CREM,ETS1,0.7527669565777632,3190
1785,HMGA1,SF1,0.7527669565777632,3191
3562,ETS1_negation,YY1_negation,0.7620783387869519,3192
68,ASH1L,MLLT10_negation,0.7632456391114377,3193
2804,SOX17,ELL_negation,0.7632456391114377,3194
71,ASH1L,PML_negation,0.7632456391114377,3195
8,ASH1L,DMAP1,0.7632456391114377,3196
29,ASH1L,MLLT3,0.7632456391114377,3197
83,ASH1L,WWTR1_negation,0.7632456391114377,3198
901,DNMT1,SPI1_negation,0.7632456391114377,3199
32,ASH1L,PER1,0.7632456391114377,3200
976,ELK1,RUNX1_negation,0.7642370152713384,3201
1207,ETS1,TWIST1_negation,0.7684410424209479,3202
3510,ESR1_negation,ETS1_negation,0.7684410424209479,3203
1205,ETS1,STAT3_negation,0.7684410424209479,3204
3295,BRPF1_negation,FOSL2_negation,0.7684410424209479,3205
305,BCL6,ZNF76,0.7684410424209479,3206
1604,HDAC3,CEBPD_negation,0.7684410424209479,3207
1612,HDAC3,FOSL2_negation,0.7684410424209479,3208
2599,RUNX1,YBX1,0.7684410424209479,3209
2334,PARP1,YBX1,0.7701478271816894,3210
1377,FOSL2,PPARG,0.7701478271816894,3211
2610,RUNX1,ELL_negation,0.7701478271816894,3212
3224,ATM_negation,FOSL2_negation,0.7728920584336193,3213
738,DDIT3,NFIC_negation,0.7728920584336193,3214
2537,PPARG,ZIC1_negation,0.7728920584336193,3215
3057,YBX1,ATF2_negation,0.7728920584336193,3216
56,ASH1L,CREM_negation,0.7728920584336193,3217
1163,ETS1,RUNX1,0.7728920584336193,3218
3085,YBX1,STAT1_negation,0.7728920584336193,3219
2600,RUNX1,ZNF76,0.7728920584336193,3220
3557,ETS1_negation,TWIST1_negation,0.7728920584336193,3221
2511,PPARG,FOS_negation,0.7733578121655275,3222
2662,SF1,ESR1_negation,0.7797430424402013,3223
1467,GABPB2,CEBPD_negation,0.7797430424402013,3224
3098,ZNF76,ATM_negation,0.7797430424402013,3225
2140,IRF7,WT1_negation,0.7838036303230658,3226
3882,TRIB3_negation,WT1_negation,0.7838036303230658,3227
642,CTNNB1,CEBPD_negation,0.7876131657520234,3228
2728,SMAD4,SPI1_negation,0.7876131657520234,3229
884,DNMT1,ESR1_negation,0.7876131657520234,3230
2519,PPARG,NFATC3_negation,0.7876131657520234,3231
1459,GABPB2,YBX1,0.7924967690008279,3232
3219,ATM_negation,ELL_negation,0.7924967690008279,3233
3777,NFIC_negation,YY1_negation,0.7947961655124631,3234
2815,SOX17,MLLT10_negation,0.795894448616479,3235
2383,PER1,SOX17,0.795894448616479,3236
2830,SOX17,WWTR1_negation,0.795894448616479,3237
2215,MLLT3,SOX17,0.795894448616479,3238
787,DMAP1,SOX17,0.795894448616479,3239
2818,SOX17,PML_negation,0.795894448616479,3240
1184,ETS1,ELL_negation,0.795894448616479,3241
3537,ESR1_negation,ZIC1_negation,0.7995556211290827,3242
1144,ETS1,GABPB2,0.7995556211290827,3243
550,CREM,TFDP3,0.7995556211290827,3244
2609,RUNX1,CREM_negation,0.7995556211290827,3245
2995,TP53,NFIC_negation,0.7995556211290827,3246
1848,HOPX,RUNX1,0.7995556211290827,3247
2514,PPARG,HDAC1_negation,0.7995556211290827,3248
1485,GABPB2,PPARD_negation,0.8003870578783681,3249
3126,ZNF76,STAT3_negation,0.8003870578783681,3250
2972,TP53,ZNF76,0.8003870578783681,3251
938,ELK1,RUNX1,0.8003870578783681,3252
2526,PPARG,SPI1_negation,0.8003870578783681,3253
2665,SF1,FOSL2_negation,0.8003870578783681,3254
3358,CEBPD_negation,ERG_negation,0.8032004772761501,3255
3496,ERG_negation,RUNX1_negation,0.8032004772761501,3256
1050,ERG,PPARD_negation,0.8044418294171589,3257
25,ASH1L,IKBKB,0.8044418294171589,3258
22,ASH1L,HMGA1,0.8044418294171589,3259
43,ASH1L,TFDP3,0.8044418294171589,3260
39,ASH1L,SMARCB1,0.8044418294171589,3261
3120,ZNF76,PPARD_negation,0.8044418294171589,3262
1730,HIF1A,ZNF76,0.8044418294171589,3263
1569,GTF2I,ZIC1_negation,0.8061331793252628,3264
337,BCL6,TRIB3_negation,0.8061331793252628,3265
285,BCL6,IRF7,0.8061331793252628,3266
3088,YBX1,TWIST1_negation,0.8061331793252628,3267
3606,FOSL2_negation,STAT3_negation,0.8061331793252628,3268
994,ERG,FOSL2,0.8061331793252628,3269
2618,RUNX1,HDAC9_negation,0.8061331793252628,3270
1110,ESR2,ELL_negation,0.8061331793252628,3271
2647,SF1,TP53,0.8061331793252628,3272
1321,FLI1,ATF2_negation,0.8061331793252628,3273
84,ASH1L,YBX1_negation,0.8100679336530936,3274
791,DMAP1,TP53,0.8100679336530936,3275
507,CEBPD,WT1_negation,0.8100679336530936,3276
3881,TRIB3_negation,TWIST2_negation,0.8100679336530936,3277
2139,IRF7,TWIST2_negation,0.8100679336530936,3278
134,ATF5,ZNF76,0.8100679336530936,3279
3359,CEBPD_negation,ESR1_negation,0.8100679336530936,3280
2993,TP53,MLLT10_negation,0.8100679336530936,3281
2996,TP53,PML_negation,0.8100679336530936,3282
3008,TP53,WWTR1_negation,0.8100679336530936,3283
2219,MLLT3,TP53,0.8100679336530936,3284
2387,PER1,TP53,0.8100679336530936,3285
1156,ETS1,MLLT3,0.8208602686429878,3286
1159,ETS1,PER1,0.8208602686429878,3287
1195,ETS1,MLLT10_negation,0.8208602686429878,3288
1198,ETS1,PML_negation,0.8208602686429878,3289
760,DMAP1,ETS1,0.8208602686429878,3290
1210,ETS1,WWTR1_negation,0.8208602686429878,3291
3544,ETS1_negation,KLF2_negation,0.8208602686429878,3292
3190,ATF2_negation,HDAC9_negation,0.8233125007600797,3293
490,CEBPD,HDAC9_negation,0.8233125007600797,3294
2212,MLLT3,SF1,0.8251734140099947,3295
2686,SF1,WWTR1_negation,0.8251734140099947,3296
2790,SOX17,TFDP3,0.8251734140099947,3297
2103,IRF7,USF1,0.8251734140099947,3298
2501,PPARG,BCL6_negation,0.8251734140099947,3299
792,DMAP1,USF1,0.8251734140099947,3300
2388,PER1,USF1,0.8251734140099947,3301
784,DMAP1,SF1,0.8251734140099947,3302
2827,SOX17,TWIST1_negation,0.8251734140099947,3303
3038,USF1,PML_negation,0.8251734140099947,3304
2220,MLLT3,USF1,0.8251734140099947,3305
3035,USF1,MLLT10_negation,0.8251734140099947,3306
3050,USF1,WWTR1_negation,0.8251734140099947,3307
3046,USF1,TRIB3_negation,0.8251734140099947,3308
2671,SF1,MLLT10_negation,0.8251734140099947,3309
2674,SF1,PML_negation,0.8251734140099947,3310
2380,PER1,SF1,0.8251734140099947,3311
3236,ATM_negation,RUNX1_negation,0.8269391372130676,3312
166,ATF5,TRIB3_negation,0.8269391372130676,3313
2959,TFDP3,STAT1_negation,0.8269391372130676,3314
207,ATF6,PPARG,0.8269391372130676,3315
541,CREM,PPARG,0.8269391372130676,3316
1561,GTF2I,TRIB3_negation,0.8269391372130676,3317
3188,ATF2_negation,FOXO1_negation,0.8269391372130676,3318
114,ATF5,IRF7,0.8269391372130676,3319
3531,ESR1_negation,TWIST2_negation,0.8269391372130676,3320
1509,GTF2I,IRF7,0.8269391372130676,3321
3612,FOSL2_negation,YBX1_negation,0.8269391372130676,3322
2025,IRF1,IRF7,0.8269391372130676,3323
2077,IRF1,TRIB3_negation,0.8269391372130676,3324
2616,RUNX1,FOXO1_negation,0.8271409999379372,3325
2360,PARP1,PPARD_negation,0.8271409999379372,3326
1319,FLI1,ZNF76,0.8271409999379372,3327
3029,USF1,FOSL2_negation,0.8271409999379372,3328
2660,SF1,ELL_negation,0.8271409999379372,3329
2348,PARP1,ETS1_negation,0.8271409999379372,3330
2731,SMAD4,TRIB3_negation,0.8303025642509784,3331
2096,IRF7,SMAD4,0.8303025642509784,3332
454,CEBPD,MLLT3,0.8306639899519646,3333
457,CEBPD,PER1,0.8306639899519646,3334
487,CEBPD,FOSL2_negation,0.8306639899519646,3335
2123,IRF7,HDAC9_negation,0.8306639899519646,3336
42,ASH1L,STAT5A,0.8306639899519646,3337
3754,NFATC3_negation,TRIB3_negation,0.8306639899519646,3338
3182,ATF2_negation,ELL_negation,0.8306639899519646,3339
493,CEBPD,MLLT10_negation,0.8306639899519646,3340
433,CEBPD,DMAP1,0.8306639899519646,3341
496,CEBPD,PML_negation,0.8306639899519646,3342
3536,ESR1_negation,ZBTB2_negation,0.8306639899519646,3343
508,CEBPD,WWTR1_negation,0.8306639899519646,3344
2127,IRF7,NFATC3_negation,0.8306639899519646,3345
3676,HDAC9_negation,TRIB3_negation,0.8306639899519646,3346
3230,ATM_negation,MLLT10_negation,0.8345866738690476,3347
3282,BCL6_negation,YBX1_negation,0.8345866738690476,3348
2225,MLLT3,ATM_negation,0.8345866738690476,3349
3245,ATM_negation,WWTR1_negation,0.8345866738690476,3350
2889,STAT5A,BCL6_negation,0.8345866738690476,3351
2393,PER1,ATM_negation,0.8345866738690476,3352
3233,ATM_negation,PML_negation,0.8345866738690476,3353
284,BCL6,IRF1,0.8345866738690476,3354
1024,ERG,YBX1,0.8345866738690476,3355
797,DMAP1,ATM_negation,0.8345866738690476,3356
2135,IRF7,STAT1_negation,0.8354784560611124,3357
1192,ETS1,HDAC9_negation,0.8354784560611124,3358
3185,ATF2_negation,ETS1_negation,0.8354784560611124,3359
3862,STAT1_negation,TRIB3_negation,0.8354784560611124,3360
2822,SOX17,SEC14L2_negation,0.8354784560611124,3361
2663,SF1,ETS1_negation,0.8370721525518285,3362
2144,IRF7,ZBTB2_negation,0.8409108473519191,3363
3886,TRIB3_negation,ZBTB2_negation,0.8409108473519191,3364
1197,ETS1,NFIC_negation,0.8473317349025302,3365
2900,STAT5A,FOSL2_negation,0.8473317349025302,3366
2487,PPARG,SF1,0.8473317349025302,3367
3597,FOSL2_negation,NFATC3_negation,0.8473986006783389,3368
745,DDIT3,STAT1_negation,0.8473986006783389,3369
3526,ESR1_negation,SPI1_negation,0.8473986006783389,3370
2952,TFDP3,NFIC_negation,0.8473986006783389,3371
3710,KLF2_negation,PPARD_negation,0.8473986006783389,3372
1169,ETS1,STAT5A,0.8494716557550752,3373
1211,ETS1,YBX1_negation,0.8494716557550752,3374
443,CEBPD,GTF2I,0.8494716557550752,3375
3181,ATF2_negation,CREM_negation,0.8494716557550752,3376
1994,IKBKB,ELL_negation,0.8514559003658774,3377
2125,IRF7,KLF2_negation,0.8514559003658774,3378
2597,RUNX1,TP53,0.8514559003658774,3379
3717,KLF2_negation,TRIB3_negation,0.8514559003658774,3380
708,DDIT3,SOX17,0.8514559003658774,3381
2757,SMARCB1,ELL_negation,0.8514559003658774,3382
1805,HMGA1,ELL_negation,0.8514559003658774,3383
3024,USF1,ELL_negation,0.8514559003658774,3384
2488,PPARG,SMAD4,0.852907754577933,3385
13,ASH1L,ETS1,0.8571293681259332,3386
1599,HDAC3,ATF2_negation,0.8618301952034955,3387
3684,HDAC9_negation,ZIC1_negation,0.8635229242125998,3388
2633,RUNX1,TWIST1_negation,0.8635229242125998,3389
2620,RUNX1,KLF2_negation,0.8635229242125998,3390
1041,ERG,FOXO1_negation,0.8635229242125998,3391
559,CREM,BRPF1_negation,0.8635229242125998,3392
3377,CEBPD_negation,STAT1_negation,0.8657317511574685,3393
1861,HOPX,ATF2_negation,0.8657317511574685,3394
3016,USF1,ATF2_negation,0.8657317511574685,3395
3363,CEBPD_negation,FOXO1_negation,0.867227987563308,3396
556,CREM,ATF2_negation,0.867227987563308,3397
2110,IRF7,BRPF1_negation,0.867227987563308,3398
2504,PPARG,CEBPD_negation,0.867227987563308,3399
1022,ERG,TP53,0.867227987563308,3400
3312,BRPF1_negation,TRIB3_negation,0.867227987563308,3401
57,ASH1L,ELL_negation,0.867227987563308,3402
715,DDIT3,ZNF76,0.867227987563308,3403
3013,USF1,YBX1,0.8682072686110256,3404
3577,FOS_negation,RUNX1_negation,0.872022089184565,3405
1587,HDAC3,SF1,0.8727746760349309,3406
702,DDIT3,PPARG,0.8727746760349309,3407
515,CREM,DMAP1,0.8727746760349309,3408
578,CREM,PML_negation,0.8727746760349309,3409
3062,YBX1,CEBPD_negation,0.8727746760349309,3410
2722,SMAD4,NFIC_negation,0.8727746760349309,3411
536,CREM,MLLT3,0.8727746760349309,3412
590,CREM,WWTR1_negation,0.8727746760349309,3413
575,CREM,MLLT10_negation,0.8727746760349309,3414
