,gene_1,gene_2,HG_pval,rank
734,EZH2,TP53,0.0011593061586144748,1461
2125,ZBTB7A,HDAC1_negation,0.0011593061586144748,1462
1270,MYBL1,ELK1_negation,0.0011593061586144748,1463
2023,SPI1,HDAC1_negation,0.0011593061586144748,1464
1835,SMARCA4,CTNNB1_negation,0.0011593061586144748,1465
1322,NFE2L2,HDAC9_negation,0.0011593061586144748,1466
1989,SP1,BRPF1_negation,0.0011593061586144748,1467
1850,SMARCA4,TFAP2A_negation,0.0011593061586144748,1468
39,ASH1L,SP1,0.0011593061586144748,1469
469,ERCC2,HOXA7,0.0011593061586144748,1470
1938,SNAI2,HDAC9_negation,0.0012295799456211473,1471
1583,PPARD,HDAC9_negation,0.0012295799456211473,1472
2378,HOXA10_negation,ZBTB2_negation,0.0012295799456211473,1473
666,ETS1,RFXAP,0.0012295799456211473,1474
992,JUND,PAX5,0.0012295799456211473,1475
1950,SOX17,SP1,0.001426754743463529,1476
1484,PGR,TP53,0.001426754743463529,1477
580,ERG,RUNX1_negation,0.0015401129403482146,1478
854,GTF2I,ATM_negation,0.0015401129403482146,1479
822,GTF2I,KLF2,0.0015472076173010134,1480
2020,SPI1,ELK1_negation,0.0015472076173010134,1481
1289,NFE2L2,PAX5,0.0015472076173010134,1482
106,ATF4,SOX17,0.0015472076173010134,1483
1875,SMARCB1,HDAC9_negation,0.0015472076173010134,1484
173,BCL6,SOX17,0.0015472076173010134,1485
256,CEBPD,HDAC1_negation,0.0015714806228900075,1486
1898,SNAI1,ATM_negation,0.001583183658612085,1487
1069,KLF2,BRPF1_negation,0.0018757207485812146,1488
1930,SNAI2,BRPF1_negation,0.0018757207485812146,1489
1086,KLF2,USF2_negation,0.0018757207485812146,1490
2180,AR_negation,TFAP2A_negation,0.0018757207485812146,1491
1560,PPARD,SMARCA4,0.0018823552424824333,1492
1865,SMARCB1,ATF2_negation,0.0018823552424824333,1493
2073,TP63,ELK1_negation,0.0018823552424824333,1494
144,BCL6,ETS1,0.0018823552424824333,1495
2167,AR_negation,ELK1_negation,0.0018823552424824333,1496
1444,PAX5,ZBTB7A,0.0019100689286411666,1497
620,ESR2,ZBTB7A,0.0019100689286411666,1498
1693,RFX1,CTNNB1_negation,0.0019100689286411666,1499
1750,RUNX3,SMARCA4,0.0019100689286411666,1500
1399,NRF1,TWIST2,0.0019100689286411666,1501
50,ASH1L,CTNNB1_negation,0.0019100689286411666,1502
336,EGR1,ERCC2,0.0019100689286411666,1503
1774,RUNX3,HOXA1_negation,0.0019100689286411666,1504
2012,SPI1,ZBTB7A,0.0019100689286411666,1505
1272,MYBL1,GATA1_negation,0.0019100689286411666,1506
489,ERCC2,SMARCA4,0.0019100689286411666,1507
139,BCL6,EGR1,0.0019100689286411666,1508
1066,KLF2,AR_negation,0.0020756135935335097,1509
1708,RFX1,TFAP2A_negation,0.0021662082968979183,1510
540,ERG,PAX5,0.0021662082968979183,1511
1769,RUNX3,FOSL2_negation,0.0021701460648617527,1512
2172,AR_negation,HDAC9_negation,0.0021701460648617527,1513
741,EZH2,ATM_negation,0.0021701460648617527,1514
376,EGR1,AR_negation,0.0021701460648617527,1515
1070,KLF2,CTNNB1_negation,0.0021701460648617527,1516
1419,NRF1,PARP1_negation,0.0021701460648617527,1517
2152,ZNF76,HOXA10_negation,0.0021701460648617527,1518
147,BCL6,GTF2I,0.0021701460648617527,1519
347,EGR1,LYL1,0.0021701460648617527,1520
1095,LYL1,PAX5,0.0021701460648617527,1521
913,HDAC3,ELK1_negation,0.0021714656939857443,1522
690,ETS1,HDAC1_negation,0.0021714656939857443,1523
732,EZH2,SP1,0.0022692986019007817,1524
1279,MYBL1,MSX2_negation,0.0022692986019007817,1525
935,HOXA7,MYBL1,0.0022692986019007817,1526
752,EZH2,HOXA10_negation,0.0022692986019007817,1527
1281,MYBL1,PARP1_negation,0.0022692986019007817,1528
2094,TWIST2,ATM_negation,0.0022692986019007817,1529
2154,ZNF76,MSX2_negation,0.0022692986019007817,1530
1288,NFE2L2,NRF1,0.0022692986019007817,1531
518,ERCC2,PARP1_negation,0.0022692986019007817,1532
2317,GATA1_negation,MYC_negation,0.0022692986019007817,1533
881,HDAC3,MYBL1,0.0022692986019007817,1534
362,EGR1,RUNX3,0.0022692986019007817,1535
1304,NFE2L2,SP1,0.0022692986019007817,1536
2241,BRPF1_negation,USF2_negation,0.0024264918780027168,1537
1851,SMARCA4,USF2_negation,0.0024264918780027168,1538
2171,AR_negation,HDAC4_negation,0.0024264918780027168,1539
160,BCL6,PGR,0.0024264918780027168,1540
278,DMAP1,GTF2I,0.0027725579906646373,1541
866,GTF2I,MLLT10_negation,0.0027725579906646373,1542
921,HDAC3,MLLT10_negation,0.0027725579906646373,1543
279,DMAP1,HDAC3,0.0027725579906646373,1544
1940,SNAI2,HOXA10_negation,0.002929989234689277,1545
601,ESR2,PGR,0.00294710663926683,1546
1393,NRF1,SNAI2,0.003069058554071375,1547
383,EGR1,FOSL2_negation,0.003069058554071375,1548
1568,PPARD,TP63,0.003069058554071375,1549
373,EGR1,TWIST2,0.0032656680922045394,1550
1819,SMAD3,ZBTB2_negation,0.0032656680922045394,1551
596,ESR2,MYBL1,0.0032656680922045394,1552
1384,NRF1,PPARG,0.0032656680922045394,1553
2246,CTNNB1_negation,FOSL2_negation,0.0032656680922045394,1554
1250,MYBL1,RUNX3,0.0032656680922045394,1555
1418,NRF1,MYC_negation,0.0032656680922045394,1556
1518,PLAGL2,SMAD3,0.0032656680922045394,1557
434,ELK4,TP53,0.0032656680922045394,1558
789,GATA2,SP1,0.0032656680922045394,1559
475,ERCC2,MYBL1,0.0032656680922045394,1560
627,ESR2,EGR3_negation,0.0032656680922045394,1561
2089,TP63,ZBTB2_negation,0.0032656680922045394,1562
1727,RFXAP,ATF2_negation,0.0032656680922045394,1563
1610,PPARG,ZBTB7A,0.0032656680922045394,1564
2096,TWIST2,CTNNB1_negation,0.0032656680922045394,1565
1813,SMAD3,MYC_negation,0.0032656680922045394,1566
1529,PLAGL2,ZBTB7A,0.0032656680922045394,1567
426,ELK4,SMAD3,0.0032656680922045394,1568
773,GATA2,NRF1,0.0032656680922045394,1569
806,GATA2,HDAC4_negation,0.0032656680922045394,1570
1998,SP1,HOXA1_negation,0.0032656680922045394,1571
2269,EGR3_negation,HOXA10_negation,0.0032656680922045394,1572
1991,SP1,EGR3_negation,0.0032656680922045394,1573
5,ASH1L,ELK4,0.0036629853696176643,1574
1661,RBMX,HDAC4_negation,0.0036629853696176643,1575
2260,CTNNB1_negation,YBX1_negation,0.0037506027091240117,1576
2358,HDAC9_negation,YBX1_negation,0.0037506027091240117,1577
1476,PGR,SMAD3,0.0037506027091240117,1578
1844,SMARCA4,HOXA10_negation,0.0037506027091240117,1579
2395,MYC_negation,RUNX1_negation,0.0037506027091240117,1580
1558,PPARD,RUNX3,0.0037506027091240117,1581
1768,RUNX3,ELK1_negation,0.0037506027091240117,1582
1567,PPARD,TP53,0.0037506027091240117,1583
1848,SMARCA4,PARP1_negation,0.0037506027091240117,1584
923,HDAC3,MYC_negation,0.0037506027091240117,1585
1467,PAX5,YBX1_negation,0.0037506027091240117,1586
32,ASH1L,RUNX3,0.0037506027091240117,1587
575,ERG,HOXA10_negation,0.0038936737761631887,1588
1335,NKX2-5,PAX5,0.003984418734587957,1589
1858,SMARCB1,SPI1,0.003984418734587957,1590
1394,NRF1,SOX17,0.003984418734587957,1591
612,ESR2,SNAI1,0.003984418734587957,1592
104,ATF4,SNAI1,0.003984418734587957,1593
947,HOXA7,RUNX3,0.003984418734587957,1594
2304,FOSL2_negation,PARP1_negation,0.004046854993032395,1595
1891,SNAI1,TP53,0.004046854993032395,1596
979,HOXA7,RUNX1_negation,0.004093095375956657,1597
54,ASH1L,GATA1_negation,0.004093095375956657,1598
2237,BRPF1_negation,MYC_negation,0.004321420737125929,1599
2203,ATF2_negation,YBX1_negation,0.004321420737125929,1600
1428,PAX5,PPARG,0.004321420737125929,1601
2009,SPI1,TP53,0.004321420737125929,1602
826,GTF2I,MYBL1,0.004321420737125929,1603
889,HDAC3,PPARG,0.004321420737125929,1604
1395,NRF1,SP1,0.004321420737125929,1605
396,EGR1,USF2_negation,0.004321420737125929,1606
837,GTF2I,RFXAP,0.004321420737125929,1607
1993,SP1,FOSL2_negation,0.004321420737125929,1608
2129,ZBTB7A,HOXA10_negation,0.004321420737125929,1609
1342,NKX2-5,RFXAP,0.004321420737125929,1610
929,HDAC3,ZBTB2_negation,0.004321420737125929,1611
1396,NRF1,SPI1,0.004321420737125929,1612
1576,PPARD,CTNNB1_negation,0.004321420737125929,1613
980,HOXA7,TFAP2A_negation,0.004358257937663219,1614
504,ERCC2,BRPF1_negation,0.0044198684054134315,1615
2135,ZBTB7A,TFAP2A_negation,0.0044198684054134315,1616
1737,RFXAP,HDAC9_negation,0.0044198684054134315,1617
1827,SMARCA4,TP63,0.0044198684054134315,1618
455,ELK4,MYC_negation,0.0044198684054134315,1619
800,GATA2,CTNNB1_negation,0.0044198684054134315,1620
1614,PPARG,ATM_negation,0.0044198684054134315,1621
64,ASH1L,RUNX1_negation,0.0044198684054134315,1622
1853,SMARCA4,ZBTB2_negation,0.0044198684054134315,1623
1808,SMAD3,HDAC9_negation,0.0044198684054134315,1624
2305,FOSL2_negation,RUNX1_negation,0.0044198684054134315,1625
466,ERCC2,GATA2,0.0044198684054134315,1626
2261,CTNNB1_negation,ZBTB2_negation,0.0044198684054134315,1627
169,BCL6,SMARCA4,0.0044198684054134315,1628
1676,RFX1,SMAD3,0.0044198684054134315,1629
1791,SMAD3,SPI1,0.0044198684054134315,1630
1235,MTF1,TFAP2A_negation,0.0044198684054134315,1631
2359,HDAC9_negation,ZBTB2_negation,0.0044198684054134315,1632
79,ATF4,GATA2,0.0044198684054134315,1633
154,BCL6,MTF1,0.004601202404809941,1634
1553,PLAGL2,ZBTB2_negation,0.004601202404809941,1635
1542,PLAGL2,HDAC9_negation,0.004601202404809941,1636
380,EGR1,CTNNB1_negation,0.004601202404809941,1637
1800,SMAD3,BRPF1_negation,0.004601202404809941,1638
1262,MYBL1,ZBTB7A,0.004601202404809941,1639
2274,EGR3_negation,RUNX1_negation,0.004601202404809941,1640
87,ATF4,MTF1,0.004601202404809941,1641
1226,MTF1,HDAC4_negation,0.004601202404809941,1642
1382,NRF1,PLAGL2,0.004601202404809941,1643
1220,MTF1,CTNNB1_negation,0.004601202404809941,1644
1809,SMAD3,HOXA1_negation,0.004601202404809941,1645
1265,MYBL1,ATF2_negation,0.004601202404809941,1646
814,GATA2,RUNX1_negation,0.004601202404809941,1647
2360,HOXA1_negation,HOXA10_negation,0.004601202404809941,1648
595,ESR2,MTF1,0.004601202404809941,1649
1234,MTF1,RUNX1_negation,0.004601202404809941,1650
486,ERCC2,RFXAP,0.004601202404809941,1651
1251,MYBL1,SMAD3,0.004601202404809941,1652
1193,MTF1,NRF1,0.004601202404809941,1653
2298,FOSL2_negation,HDAC9_negation,0.004769017190274778,1654
2222,ATM_negation,USF2_negation,0.004769017190274778,1655
1594,PPARD,ZBTB2_negation,0.004769017190274778,1656
1073,KLF2,FOSL2_negation,0.004769017190274778,1657
1782,RUNX3,USF2_negation,0.004769017190274778,1658
1001,JUND,SMAD3,0.005101214215865757,1659
1589,PPARD,PARP1_negation,0.005101214215865757,1660
591,ESR2,JUND,0.005347650663148669,1661
1762,RUNX3,AR_negation,0.005347650663148669,1662
1052,KLF2,RUNX3,0.005347650663148669,1663
305,DMAP1,SP1,0.005347650663148669,1664
2000,SP1,MLLT10_negation,0.005347650663148669,1665
77,ATF4,ETS1,0.005390675720900253,1666
1436,PAX5,SNAI1,0.005571137838683434,1667
1055,KLF2,SMARCB1,0.005571137838683434,1668
1776,RUNX3,MLLT10_negation,0.005582958729040716,1669
1921,SNAI2,SPI1,0.005582958729040716,1670
298,DMAP1,RUNX3,0.005582958729040716,1671
1751,RUNX3,SMARCB1,0.006078199094167241,1672
