,gene_1,gene_2,HG_pval,TP,TN,q_value,HG_rank,CCS,MGD,CCS_rank,rank,Plot
206,ATF6,POU2F2,7.394006180229762e-10,0.19,0.985,1.892478967436585e-08,152,0.5378572640076829,0.10785726400768297,685,365,
621,CTNNB1,POU2F2,1.463424835231966e-15,0.29,0.98,8.954330710575592e-14,64,0.422904276987242,0.08490427698724201,774,366,
153,ATF5,HOXA10_negation,1.5791674611062628e-05,0.17,0.9625,0.0001657914149515315,373,0.6781102024207403,0.13611020242074023,466,367,
1230,ETS2,MYC,1.4629995125547813e-05,0.12,0.985,0.0001572966455978666,362,0.6714605028740798,0.13346050287407976,477,368,
385,CEBPB,TFDP3,0.0006828111238668868,0.16,0.9475,0.004326680195894383,618,0.9967057302260768,0.20070573022607688,226,369,
1474,GABPB2,FOS_negation,0.0026379672880511794,0.12,0.9625,0.012706371340723763,812,1.3763496656350211,0.2763496656350212,33,370,
647,CTNNB1,ESR1_negation,0.001213457914050164,0.09,0.9825,0.006792550417580315,696,1.1441843654203034,0.22818436542030354,150,371,
120,ATF5,POU2F2,1.4184649055113013e-08,0.17,0.985,3.085949205545698e-07,180,0.5581758455151384,0.11217584551513841,667,372,
319,BCL6,FOS_negation,0.0029969184205341786,0.11,0.9675,0.014156734058880389,823,1.4003757558900187,0.2803757558900187,26,373,
1233,ETS2,POU2F2,2.3031115008469655e-09,0.19,0.9825,5.587152951563656e-08,160,0.5305244436062894,0.10652444360628943,690,374,
3703,HOXA10_negation,YY1_negation,5.102005672067855e-06,0.19,0.9575,6.302666943791079e-05,316,0.6436245566310712,0.12962455663107106,536,375,
426,CEBPB,YBX1_negation,0.0004073752730724239,0.19,0.9325,0.0027410336243154847,581,0.9211737821190843,0.1851737821190843,274,376,
2479,POU2F2,WT1_negation,5.509395998794959e-11,0.23,0.9775,1.7978995609400886e-09,120,0.4752081187575935,0.09520811875759357,735,377,
2150,KLF4,POU2F2,3.621184473585089e-10,0.21,0.98,1.0275766955477687e-08,138,0.5029878324912187,0.1009878324912188,717,378,
384,CEBPB,STAT5A,0.0004073752730724239,0.19,0.9325,0.0027410336243154847,582,0.9211737821190843,0.1851737821190843,273,379,
365,CEBPB,HOPX,0.0011383552944300498,0.12,0.9675,0.006517250486824671,683,1.0974022157461434,0.2214022157461433,174,380,
984,ELK1,WT1_negation,0.00031256617227152486,0.22,0.915,0.0021857305903844487,560,0.878152496048022,0.17615249604802205,298,381,
412,CEBPB,NFIC_negation,0.0004881488482102397,0.18,0.9375,0.0031859848159854977,600,0.9480718825837348,0.19207188258373475,258,382,
413,CEBPB,PML_negation,0.0009126284551934505,0.14,0.9575,0.005390426893721798,654,1.046676372901047,0.21067637290104718,205,383,
3256,BCL6_negation,ERG_negation,0.0022843810163048375,0.13,0.9575,0.011140269065815372,801,1.3321050876078715,0.2641050876078713,58,384,
425,CEBPB,WWTR1_negation,0.0009126284551934505,0.14,0.9575,0.005390426893721798,658,1.046676372901047,0.21067637290104718,202,385,
2713,SMAD4,FOS_negation,0.0008374207045361842,0.24,0.8925,0.005029661777551683,651,1.0456966434625277,0.20969664346252764,209,386,
350,CEBPB,DMAP1,0.0009126284551934505,0.14,0.9575,0.005390426893721798,657,1.046676372901047,0.21067637290104718,204,387,
410,CEBPB,MLLT10_negation,0.0009126284551934505,0.14,0.9575,0.005390426893721798,655,1.046676372901047,0.21067637290104718,207,388,
371,CEBPB,MLLT3,0.0009126284551934505,0.14,0.9575,0.005390426893721798,661,1.046676372901047,0.21067637290104718,203,389,
397,CEBPB,CEBPZ_negation,4.262472545169395e-53,0.62,1.0,8.345921243441675e-50,2,0.24759700794432193,0.049597007944321855,863,390,
2455,POU2F2,ERG_negation,2.522879033830056e-13,0.28,0.9725,1.1355855513193676e-11,87,0.4107696444155434,0.08276964441554349,779,391,
374,CEBPB,PER1,0.0009126284551934505,0.14,0.9575,0.005390426893721798,660,1.046676372901047,0.21067637290104718,206,392,
3503,ERG_negation,TWIST2_negation,0.001925794801935949,0.16,0.94,0.009832349992674285,765,1.2497712790805973,0.24777127908059726,102,393,
3844,SEC14L2_negation,WT1_negation,0.0008258295647344489,0.17,0.94,0.004975305500769388,649,1.001466335444769,0.19946633544476913,222,394,
3822,RBMX_negation,YY1_negation,0.0008374207045361842,0.24,0.8925,0.005029661777551683,652,1.0033256283166603,0.1993256283166603,221,395,
580,CREM,RBMX_negation,0.0022843810163048375,0.13,0.9575,0.011140269065815372,800,1.3085128792222145,0.2605128792222146,73,396,
3699,HOXA10_negation,TWIST2_negation,2.7185362469999187e-05,0.17,0.96,0.00026681172790104466,394,0.6708280169007369,0.13482801690073687,479,397,
625,CTNNB1,SF1,0.0007947617579146689,0.15,0.9525,0.004810335462123405,645,0.9939847245725252,0.1979847245725252,228,398,
291,BCL6,POU2F2,1.1641382129318955e-05,0.1,0.9925,0.00013025043548118008,349,0.6504705607866659,0.1304705607866659,524,399,
2436,POU2F2,SMARCB1,4.067789995275771e-08,0.17,0.9825,7.847027399753654e-07,201,0.5506122937786544,0.11061229377865435,674,400,
1781,HMGA1,POU2F2,4.067789995275771e-08,0.17,0.9825,7.847027399753654e-07,199,0.5506122937786544,0.11061229377865435,677,401,
1970,IKBKB,POU2F2,4.067789995275771e-08,0.17,0.9825,7.847027399753654e-07,200,0.5506122937786544,0.11061229377865435,676,402,
6,ASH1L,CTNNB1,0.0007947617579146689,0.15,0.9525,0.004810335462123405,646,0.9934212365911842,0.19742123659118435,230,403,
3495,ERG_negation,RBMX_negation,0.000331189852874835,0.3,0.8575,0.0022704028234915553,561,0.8393929495956988,0.16739294959569884,316,404,
666,CTNNB1,STAT3_negation,0.0012211326593402814,0.11,0.9725,0.006792550417580315,702,1.0945463348518936,0.2185463348518936,175,405,
2178,KLF4,FOS_negation,2.819034624479361e-07,0.22,0.955,4.803401379112424e-06,229,0.5703428615473756,0.11434286154737566,649,406,
2538,RFXANK,RUNX1,0.003184056759707839,0.15,0.9425,0.015004532215422261,831,1.357997494049695,0.27199749404969514,47,407,
2478,POU2F2,TWIST2_negation,4.067789995275771e-08,0.17,0.9825,7.847027399753654e-07,203,0.5506122937786544,0.11061229377865435,675,408,
935,ELK1,POU2F2,4.203749579927176e-09,0.2,0.9775,9.798740092258822e-08,168,0.5055199904698411,0.10151999046984121,714,409,
1305,FLI1,POU2F2,6.440852079117838e-10,0.22,0.975,1.681491782788364e-08,150,0.4778550675299944,0.09585506752999437,734,410,
701,DDIT3,POU2F2,9.922405341713853e-07,0.14,0.985,1.4552861167846986e-05,266,0.5877831519386504,0.11778315193865041,619,411,
2441,POU2F2,TP53,1.6992832362687356e-08,0.19,0.9775,3.6362804116002016e-07,182,0.5154232324477833,0.10342323244778333,704,412,
3449,CREM_negation,ZBTB2_negation,0.0005800926500404933,0.17,0.9425,0.0037672351866642976,603,0.9093521436760259,0.1833521436760259,284,413,
2948,TFDP3,HOXA10_negation,8.27475254729387e-05,0.15,0.965,0.0006865348138937526,469,0.7061577613398483,0.14215776133984825,418,414,
3663,HDAC9_negation,HOXA10_negation,8.27475254729387e-05,0.15,0.965,0.0006865348138937526,468,0.7058381315254414,0.1418381315254414,419,415,
1253,ETS2,CDX2_negation,0.00013383376272341882,0.12,0.9775,0.0010587737673230467,495,0.721379144110591,0.14337914411059105,395,416,
1716,HIF1A,POU2F2,1.6462846665245085e-07,0.16,0.9825,2.8525888292522016e-06,226,0.5602341695401157,0.11223416954011571,664,417,
3690,HOXA10_negation,PPARD_negation,0.00014348264614805808,0.14,0.9675,0.0011082407146268153,501,0.7236763396831986,0.14567633968319846,391,418,
734,DDIT3,HOXA10_negation,0.00014348264614805808,0.14,0.9675,0.0011082407146268153,502,0.7236245550542745,0.1456245550542744,392,419,
1616,HDAC3,HOXA10_negation,0.00014348264614805808,0.14,0.9675,0.0011082407146268153,505,0.7238741488189058,0.14587414881890576,390,420,
1548,GTF2I,HOXA10_negation,0.00014348264614805808,0.14,0.9675,0.0011082407146268153,503,0.7234456083481079,0.14544560834810794,393,421,
1086,ESR2,POU2F2,5.854096733872594e-06,0.12,0.9875,7.075507040075641e-05,323,0.6156011292702017,0.12360112927020175,575,422,
2556,RFXANK,CEBPD_negation,0.002893240229112176,0.17,0.93,0.013800156805363313,821,1.3005916114630174,0.26059161146301707,77,423,
1013,ERG,RFXANK,0.0023582390916434813,0.18,0.925,0.01145764799364252,805,1.2754205829038665,0.2554205829038665,93,424,
1111,ESR2,ERG_negation,0.0032750911993286794,0.13,0.955,0.015304602788271013,838,1.3247593571841694,0.26275935718416926,61,425,
324,BCL6,HOXA10_negation,0.0003811207151519891,0.1,0.9825,0.002586600902140709,577,0.8088360436890398,0.16283604368903976,326,426,
2190,KLF4,RBMX_negation,5.102005672067855e-06,0.19,0.9575,6.302666943791079e-05,315,0.6078209782383145,0.1218209782383145,590,427,
3572,FOS_negation,NFATC3_negation,0.0026297725537445527,0.16,0.9375,0.012706371340723763,808,1.2601428296540362,0.2521428296540361,98,428,
117,ATF5,MYC,2.015045862055524e-05,0.13,0.98,0.00020711075054617934,380,0.6465325769334836,0.12853257693348374,532,429,
2198,KLF4,TWIST2_negation,8.292414886918921e-05,0.14,0.97,0.0006865348138937526,470,0.6950713174598268,0.13907131745982687,442,430,
3429,CREM_negation,HOXA10_negation,4.537163436175667e-05,0.17,0.9575,0.0004180595768485626,422,0.6636099872931217,0.13360998729312168,493,431,
340,BCL6,WT1_negation,0.00214983726281099,0.09,0.98,0.010549827971388266,792,1.2015412293421246,0.23954122934212468,124,432,
1226,ETS2,IRF1,1.568617279673195e-07,0.18,0.975,2.7300912298667694e-06,225,0.5303297486439024,0.10632974864390235,691,433,
2477,POU2F2,TWIST1_negation,6.35774767642142e-05,0.08,0.995,0.0005532653311303618,450,0.6780836990975887,0.13608369909758877,467,434,
2003,IKBKB,HOXA10_negation,4.537163436175667e-05,0.17,0.9575,0.0004180595768485626,424,0.6632262015663267,0.1332262015663267,495,435,
349,CEBPB,DDIT3,0.0013508678128473126,0.14,0.955,0.0074402227216738065,708,1.0393818160975796,0.20938181609757972,211,436,
2766,SMARCB1,HOXA10_negation,4.537163436175667e-05,0.17,0.9575,0.0004180595768485626,423,0.6632262015663267,0.1332262015663267,497,437,
1508,GTF2I,IRF1,0.0007143571661595223,0.1,0.98,0.004412338584669858,626,0.8839884371401618,0.17598843714016185,294,438,
3220,ATM_negation,ERG_negation,0.0026297725537445527,0.16,0.9375,0.012706371340723763,810,1.2425527830039829,0.24655278300398262,110,439,
401,CEBPB,ESR1_negation,0.0013508678128473126,0.14,0.955,0.0074402227216738065,710,1.039458343293432,0.20945834329343194,210,440,
1814,HMGA1,HOXA10_negation,4.537163436175667e-05,0.17,0.9575,0.0004180595768485626,425,0.6632262015663267,0.1332262015663267,496,441,
3693,HOXA10_negation,SEC14L2_negation,1.4661204198983993e-05,0.19,0.9525,0.0001572966455978666,365,0.6282667218230124,0.12626672182301235,558,442,
108,ATF5,HIF1A,0.00042690413905906746,0.12,0.9725,0.0028191511105485805,593,0.800873890907539,0.16087389090753895,334,443,
3694,HOXA10_negation,SPI1_negation,0.000419228124869009,0.11,0.9775,0.002796758666076728,586,0.7840364295732202,0.15803642957322006,343,444,
1243,ETS2,TFDP3,2.2663451353243056e-05,0.11,0.9875,0.000229328360463307,384,0.6379687776924905,0.12796877769249057,545,445,
3366,CEBPD_negation,HOXA10_negation,0.0006368579079430555,0.09,0.985,0.00408172760639117,611,0.8265076764240945,0.1665076764240944,319,446,
2199,KLF4,WT1_negation,4.943211473554292e-06,0.2,0.9525,6.244392300141487e-05,307,0.5831232448939644,0.11712324489396458,625,447,
2175,KLF4,ERG_negation,4.943211473554292e-06,0.2,0.9525,6.244392300141487e-05,308,0.5834881681912186,0.11748816819121874,624,448,
2181,KLF4,HDAC1_negation,3.461227460208638e-06,0.15,0.9775,4.488134680191068e-05,300,0.5802579360699376,0.11625793606993746,634,449,
2475,POU2F2,STAT3_negation,4.835838622388407e-05,0.09,0.9925,0.0004343381661759863,436,0.660795852089329,0.1327958520893291,500,450,
3588,FOS_negation,YY1_negation,0.0013995170823265135,0.25,0.88,0.007686548238977037,713,0.9979444090891603,0.19994440908916028,225,451,
2483,POU2F2,ZBTB2_negation,3.2758783499702226e-08,0.21,0.9675,6.612546195094532e-07,194,0.46522185843772246,0.0932218584377225,744,452,
2859,STAT1,HOXA10_negation,0.0007530060546925123,0.07,0.9925,0.004593102352298876,640,0.8688382401667284,0.1748382401667284,303,453,
3466,ELL_negation,RBMX_negation,0.0050878489182674645,0.1,0.97,0.021774881272060537,910,1.3756176312352055,0.2736176312352057,34,454,
1446,GABPB2,POU2F2,3.393923420522667e-05,0.1,0.99,0.0003241610759699211,408,0.643329058374903,0.12932905837490294,537,455,
1555,GTF2I,RBMX_negation,0.004457218019615712,0.11,0.965,0.019502196385268296,895,1.3504147579543608,0.26841475795436076,50,456,
1160,ETS1,POU2F2,1.4629995125547813e-05,0.12,0.985,0.0001572966455978666,361,0.6078327385130892,0.12183273851308918,589,457,
2481,POU2F2,YBX1_negation,9.212997875963574e-06,0.13,0.9825,0.0001058008788336462,340,0.5901869980924965,0.11818699809249655,611,458,
201,ATF6,KLF4,0.0002478938483529627,0.13,0.97,0.0018281587761774048,531,0.705038715350157,0.1410387153501571,420,459,
2439,POU2F2,STAT5A,9.212997875963574e-06,0.13,0.9825,0.0001058008788336462,341,0.5901869980924965,0.11818699809249655,612,460,
3661,HDAC1_negation,ZBTB2_negation,7.234340168004216e-07,0.18,0.97,1.0812853472482638e-05,261,0.527435505601938,0.1054355056019379,693,461,
1228,ETS2,KLF4,0.000419228124869009,0.11,0.9775,0.002796758666076728,585,0.7481244792629168,0.15012447926291694,370,462,
891,DNMT1,HOXA10_negation,0.00012829237405857005,0.16,0.9575,0.0010294937229781973,487,0.673961170910247,0.13596117091024687,472,463,
610,CTNNB1,HMGA1,0.0017602053629379138,0.12,0.965,0.00902220445191737,764,1.0615438371009311,0.21154383710093114,195,464,
627,CTNNB1,SMARCB1,0.0017602053629379138,0.12,0.965,0.00902220445191737,762,1.0615438371009311,0.21154383710093114,197,465,
613,CTNNB1,IKBKB,0.0017602053629379138,0.12,0.965,0.00902220445191737,763,1.0615438371009311,0.21154383710093114,196,466,
3148,ATF1_negation,FOS_negation,1.1880613072867915e-10,0.21,0.9825,3.663344944358327e-09,127,0.3099123913403171,0.061912391340317084,833,467,
641,CTNNB1,CDX2_negation,4.943211473554292e-06,0.2,0.9525,6.244392300141487e-05,310,0.5668315851389231,0.11283158513892312,652,468,
1278,ETS2,STAT3_negation,0.00027040605014272173,0.07,0.995,0.0019718996133312816,534,0.7004896111178036,0.14048961111780373,429,469,
2469,POU2F2,PPARD_negation,5.691300623206954e-06,0.14,0.98,6.921469950459141e-05,320,0.5730533552234751,0.11505335522347516,645,470,
1515,GTF2I,POU2F2,5.691300623206954e-06,0.14,0.98,6.921469950459141e-05,321,0.5728226238883847,0.11482262388838467,646,471,
1083,ESR2,MYC,0.00030562998565318496,0.09,0.9875,0.0021487379242690705,556,0.7091623210151878,0.14116232101518789,411,472,
2453,POU2F2,CREM_negation,1.2323049340397309e-06,0.17,0.9725,1.8006366125744726e-05,268,0.5207295012760489,0.10472950127604892,699,473,
2202,KLF4,YY1_negation,1.4661204198983993e-05,0.19,0.9525,0.0001572966455978666,363,0.5933401642790811,0.1193401642790812,607,474,
2155,KLF4,SMAD4,1.4661204198983993e-05,0.19,0.9525,0.0001572966455978666,364,0.5926685211897288,0.11866852118972879,608,475,
2440,POU2F2,TFDP3,3.461227460208638e-06,0.15,0.9775,4.488134680191068e-05,302,0.5552534106636443,0.11125341066364428,671,476,
2462,POU2F2,HDAC9_negation,3.461227460208638e-06,0.15,0.9775,4.488134680191068e-05,301,0.5552151470657183,0.11121514706571818,672,477,
3568,FOS_negation,HDAC9_negation,0.004306896021291104,0.15,0.94,0.01910057170937255,883,1.2773795030420612,0.25537950304206114,92,478,
2758,SMARCB1,ERG_negation,0.0035367323270040557,0.16,0.935,0.01597444497410367,865,1.2346700679220914,0.24467006792209114,113,479,
1806,HMGA1,ERG_negation,0.0035367323270040557,0.16,0.935,0.01597444497410367,864,1.2346700679220914,0.24467006792209114,115,480,
1995,IKBKB,ERG_negation,0.0035367323270040557,0.16,0.935,0.01597444497410367,867,1.2346700679220914,0.24467006792209114,114,481,
3698,HOXA10_negation,TWIST1_negation,0.001055521772452585,0.08,0.9875,0.006132675461312052,670,0.8436289480096517,0.1696289480096517,313,482,
2438,POU2F2,STAT1,0.00027040605014272173,0.07,0.995,0.0019718996133312816,535,0.688089360585845,0.13808936058584512,448,483,
140,ATF5,CDX2_negation,0.00014348264614805808,0.14,0.9675,0.0011082407146268153,506,0.671331507770769,0.13333150777076908,478,484,
3140,ATF1_negation,CDX2_negation,2.533621630238253e-08,0.15,0.99,5.277479948943084e-07,188,0.3924445477421429,0.07844454774214286,796,485,
3670,HDAC9_negation,RBMX_negation,0.005459156830084049,0.12,0.9575,0.023161493116586277,922,1.3176036504628739,0.26160365046287387,63,486,
1510,GTF2I,KLF4,0.00042690413905906746,0.12,0.9725,0.0028191511105485805,591,0.7224796167501212,0.14447961675012122,394,487,
3074,YBX1,HOXA10_negation,0.001055521772452585,0.08,0.9875,0.006132675461312052,674,0.8440509973343728,0.1700509973343728,312,488,
1282,ETS2,WT1_negation,4.2560744585977496e-06,0.16,0.9725,5.4645205179897665e-05,305,0.5428864305403219,0.10888643054032193,682,489,
2548,RFXANK,YBX1,0.0057355567529016865,0.15,0.9375,0.0240733550314716,933,1.3430628583138913,0.26906285831389143,54,490,
2557,RFXANK,CEBPZ_negation,4.634581640057982e-69,0.76,1.0,1.8149021702467059e-65,1,0.1075177471087333,0.02151774710873319,987,491,
3291,BRPF1_negation,ERG_negation,0.0064350273011775545,0.11,0.9625,0.026160857438158172,953,1.3668915007824067,0.27089150078240654,38,492,
1265,ETS2,HDAC9_negation,3.307654859142393e-05,0.12,0.9825,0.00031825003509586264,407,0.6128619050457281,0.12286190504572815,585,493,
1275,ETS2,SEC14L2_negation,7.2176587521894235e-06,0.15,0.975,8.539079055460357e-05,331,0.5603467331086713,0.11234673310867134,662,494,
1101,ESR2,ATF1_negation,1.3789168316085557e-07,0.13,0.9925,2.4201149763272415e-06,222,0.4199105117987487,0.08391051179874863,776,495,
3353,CDX2_negation,ZBTB2_negation,8.27283609607404e-06,0.2,0.95,9.630532994291215e-05,335,0.558737073421327,0.11073707342132699,666,496,
682,DDIT3,ETS2,8.481137079323624e-05,0.1,0.9875,0.0006977338824082208,476,0.647974439180747,0.12997443918074697,526,497,
