gene_1,mHG_stat,mHG_pval,mHG_cutoff,cutoff_val,t_stat,t_pval,w_stat,w_pval,Log2FoldChange,Log2FoldChangeAbs,TP,TN,q_value,hgrank,fcrank,rank,Plot
ENSG00000104408,8.35035981881921e-55,1.2246995046178643e-53,70,1.5859625007211597,18.017065382312218,2.4472856041130695e-33,12.74790004708239,3.202562050442712e-37,2.6286528551369592,2.6286528551369592,0.7159090909090909,0.9830097087378641,1.0354277629951037e-50,7,282,34,1.0
ENSG00000096384,6.021285207522794e-48,9.841351107319553e-47,60,1.5859625007211597,14.536826356178246,5.322369772740141e-26,11.579505102063203,5.234738155852888e-31,2.686205252309283,2.686205252309283,0.6022727272727273,0.9830097087378641,1.941430172989403e-44,30,262,35,1.0
ENSG00000177410,3.521135070698816e-69,2.233475769620189e-68,81,2.001,24.574802859900252,9.83504230607694e-46,13.84354970682908,1.3916114214806621e-43,2.608148693004741,2.608148693004741,0.8522727272727273,0.9854368932038835,1.3218115691115846e-64,1,291,36,1.0
ENSG00000104903,2.7401025476275006e-27,5.239842647268496e-26,35,1.001,8.84799563695273,5.874119188253035e-14,7.952807192723645,1.8233199814928177e-15,3.2923500582902046,3.2923500582902046,0.3181818181818182,0.9830097087378641,1.8680928605541025e-24,166,136,37,1.0
ENSG00000164116,3.1534679056889077e-19,6.2716246488839776e-18,21,0.001,5.172284812935373,1.4633811172928981e-06,3.5161575875846993,0.00043784102095565465,17.904097513729397,17.904097513729397,0.23863636363636365,1.0,1.2413583601165915e-16,294,9,38,1.0
ENSG00000196591,7.742116173277892e-24,1.4280535082906201e-22,21,1.001,7.831269075154218,8.221408463753182e-12,6.743366025288132,1.547586796172404e-11,3.579357520516793,3.579357520516793,0.20454545454545456,0.9927184466019418,4.0245144324553846e-21,210,107,39,1.0
ENSG00000101200,2.2838752407868153e-18,4.742300541007232e-17,22,0.001,4.839967480798746,5.580369156731189e-06,3.6835936631839705,0.00022996872823023037,18.89061126096248,18.89061126096248,0.25,1.0,8.609140134399634e-16,318,2,40,1.0
ENSG00000136929,2.2838752407868153e-18,4.742300541007232e-17,22,0.001,4.944707979603611,3.6769378279322843e-06,3.6835936631839705,0.00022996872823023037,18.337744988026365,18.337744988026365,0.25,1.0,8.609140134399634e-16,319,5,41,1.0
ENSG00000118513,2.2838752407868153e-18,4.742300541007232e-17,22,0.001,5.121764567726543,1.798557180143395e-06,3.6835936631839705,0.00022996872823023037,18.158916213361163,18.158916213361163,0.25,1.0,8.609140134399634e-16,317,7,42,1.0
ENSG00000178035,2.1213401528857803e-27,4.0512833232130377e-26,44,1.001,10.009681457381632,1.9399524890979639e-16,8.930194964122304,4.2525867094129167e-19,3.0731894849242942,3.0731894849242942,0.4318181818181818,0.9854368932038835,1.46196532339894e-24,163,166,43,1.0
ENSG00000117691,3.4265860955964026e-28,6.550092022788478e-27,42,1.001,9.581280769346069,1.403368657593184e-15,8.437233896884644,3.249358082604664e-17,2.998507693787667,2.998507693787667,0.4090909090909091,0.9854368932038835,2.517184124460035e-25,153,180,44,1.0
ENSG00000128309,1.6691834999486494e-23,3.558638051209666e-22,16,1.001,7.379787988122328,6.952337486841341e-11,6.340625367718039,2.2883437343256212e-10,3.400628142561092,3.400628142561092,0.1590909090909091,0.9951456310679612,9.750308801925474e-21,214,124,45,1.0
ENSG00000110492,9.356293665532079e-19,1.7842773202555446e-17,24,0.001,5.166088472461211,1.4951136748871774e-06,3.819737074168815,0.00013359400261071393,7.192939740038847,7.192939740038847,0.26136363636363635,0.9975728155339806,3.352278601692236e-16,308,30,46,1.0
ENSG00000136938,1.0274888237525884e-42,1.8858860781547205e-41,76,1.001,15.497865836777589,1.6946220563455984e-28,11.806275320957361,3.622564049162116e-32,2.6328614996363884,2.6328614996363884,0.6818181818181818,0.9611650485436893,1.6658233878951466e-39,67,281,47,1.0
ENSG00000041357,1.346133460298082e-28,2.4778583766050338e-27,37,1.001,9.961070352234751,1.6375022145446681e-16,8.588007644572338,8.849038376928342e-18,2.908921288690638,2.908921288690638,0.29545454545454547,0.9733009708737864,9.841890196277471e-26,149,200,48,1.0
ENSG00000166012,2.1213401528857803e-27,4.0512833232130377e-26,36,1.001,9.130986308161171,1.3102104845923585e-14,8.214934058649689,2.1228087699319733e-16,2.9892396744709293,2.9892396744709293,0.3409090909090909,0.9854368932038835,1.46196532339894e-24,164,185,49,1.0
ENSG00000165996,1.6328003587117677e-17,3.1862831131564474e-16,20,0.001,4.73601478583605,8.404806623808521e-06,3.3487215119854277,0.0008118535413691238,17.98024707868648,17.98024707868648,0.22727272727272727,1.0,5.311831771228803e-15,345,8,50,1.0
ENSG00000141873,1.2552842503001108e-21,2.5878955384930927e-20,17,1.001,7.126380287014201,2.333317658679307e-10,6.100037608604524,1.0604351192212077e-09,3.5434163871307875,3.5434163871307875,0.17045454545454544,0.9951456310679612,6.251280131944355e-19,243,111,51,1.0
ENSG00000165233,6.234270385864052e-23,1.2090230609056958e-21,27,1.001,8.063820149594074,2.5491732784833097e-12,7.055886273190655,1.7150405397241152e-12,3.290736428001827,3.290736428001827,0.25,0.9878640776699029,3.1800970208064974e-20,223,137,52,1.0
ENSG00000150782,5.695414286128604e-19,1.0908764832813208e-17,39,0.001,6.121059568136096,2.48454359700167e-08,4.94667939852993,7.549015519240511e-07,4.584607000626297,4.584607000626297,0.3522727272727273,0.9805825242718447,2.1029333450285456e-16,300,61,53,1.0
ENSG00000139343,6.905133885065968e-30,1.45933774909591e-28,39,1.001,10.889747906391852,1.9069141175571267e-18,9.477206997512157,2.611801270950419e-21,2.8220094929273754,2.8220094929273754,0.3977272727272727,0.9902912621359223,6.3041066666319676e-27,137,226,54,1.0
ENSG00000133134,1.360411661670525e-22,2.7548044230065056e-21,78,0.001,8.140326539398268,1.8352630979951333e-12,7.185933710549312,6.67494263448242e-13,3.2822188664977143,3.2822188664977143,0.5454545454545454,0.9271844660194175,7.08844932560172e-20,228,140,55,1.0
ENSG00000130830,1.2246561891515427e-18,2.2245327901372205e-17,35,0.001,5.866336824037889,7.532872887789781e-08,4.652853469747714,3.2737289035364603e-06,4.674715677687196,4.674715677687196,0.32954545454545453,0.9854368932038835,4.139996702056406e-16,310,58,56,1.0
ENSG00000132465,3.9714126848223907e-19,8.1895410271578e-18,23,1.001,5.828442857811906,8.897939136882407e-08,5.235222150169451,1.6478654431565976e-07,4.0276664203878525,4.0276664203878525,0.23863636363636365,0.9951456310679612,1.599577320335952e-16,297,75,57,1.0
ENSG00000182004,6.619293099327489e-32,1.2658530293838282e-30,43,1.001,10.740126126466043,3.576554857466268e-18,9.707228402340283,2.80870576321237e-22,2.7485795569083895,2.7485795569083895,0.36363636363636365,0.9733009708737864,5.898856994480116e-29,127,248,58,1.0
ENSG00000183255,8.652878042663014e-19,1.5689423733419852e-17,36,0.001,5.848460951449229,7.748124012878632e-08,4.596770512386793,4.290897738982864e-06,4.113187478629915,4.113187478629915,0.32954545454545453,0.9830097087378641,2.9665451206669544e-16,306,72,59,1.0
ENSG00000091164,6.470419071526525e-23,1.2345125783013094e-21,16,1.001,8.161410691876016,1.533527533477333e-12,6.9908625545113265,2.7320131312375517e-12,3.163104063376317,3.163104063376317,0.17045454545454544,0.9975728155339806,3.2327742899201627e-20,224,156,60,1.0
ENSG00000167088,4.812945233999974e-28,1.0344087299932328e-26,18,1.5859625007211597,10.560028682392183,9.693303035047843e-18,9.233368052464675,2.6225309975325175e-20,2.82368272000263,2.82368272000263,0.18181818181818182,0.9951456310679612,3.8992477314742013e-25,156,224,61,1.0
